ID,Toxicity
157796,1
157797,0
157798,0
157799,0
157800,0
157801,0
157802,0
157803,0
157804,0
157805,1
157806,1
157807,0
157808,0
157809,0
157810,0
157811,0
157812,0
157813,0
157814,0
157815,1
157816,1
157817,0
157818,0
157819,0
157820,1
157821,1
157822,1
157823,0
157824,1
157825,0
157826,0
157827,0
157828,1
157829,1
157830,1
157831,1
157832,0
157833,0
157834,1
157835,0
157836,1
157837,0
157838,1
157839,1
157840,0
157841,1
157842,0
157843,0
157844,0
157845,0
157846,1
157847,0
157848,0
157849,1
157850,1
157851,1
157852,0
157853,0
157854,0
157855,0
157856,0
157857,0
157858,1
157859,0
157860,0
157861,0
157862,0
157863,0
157864,0
157865,0
157866,0
157867,0
157868,0
157869,0
157870,0
157871,1
157872,0
157873,0
157874,0
157875,1
157876,0
157877,0
157878,0
157879,1
157880,0
157881,0
157882,0
157883,1
157884,1
157885,0
157886,0
157887,0
157888,1
157889,0
157890,1
157891,0
157892,0
157893,1
157894,1
157895,0
157896,0
157897,0
157898,0
157899,1
157900,0
157901,1
157902,0
157903,0
157904,1
157905,0
157906,0
157907,0
157908,1
157909,0
157910,1
157911,0
157912,1
157913,0
157914,1
157915,1
157916,0
157917,1
157918,1
157919,1
157920,1
157921,1
157922,0
157923,1
157924,0
157925,0
157926,1
157927,0
157928,0
157929,1
157930,1
157931,0
157932,0
157933,0
157934,1
157935,0
157936,0
157937,1
157938,0
157939,0
157940,0
157941,0
157942,0
157943,0
157944,0
157945,1
157946,0
157947,1
157948,1
157949,0
157950,1
157951,1
157952,1
157953,0
157954,1
157955,1
157956,0
157957,1
157958,0
157959,0
157960,0
157961,1
157962,0
157963,0
157964,0
157965,0
157966,0
157967,0
157968,0
157969,0
157970,1
157971,0
157972,1
157973,1
157974,0
157975,1
157976,1
157977,0
157978,0
157979,1
157980,0
157981,1
157982,0
157983,0
157984,1
157985,1
157986,0
157987,0
157988,0
157989,0
157990,0
157991,1
157992,1
157993,1
157994,0
157995,1
157996,1
157997,0
157998,0
157999,0
158000,0
158001,0
158002,1
158003,1
158004,0
158005,1
158006,0
158007,1
158008,0
158009,1
158010,1
158011,1
158012,0
158013,1
158014,0
158015,0
158016,1
158017,1
158018,0
158019,1
158020,0
158021,1
158022,1
158023,0
158024,1
158025,0
158026,1
158027,0
158028,0
158029,1
158030,1
158031,0
158032,0
158033,0
158034,0
158035,1
158036,0
158037,0
158038,0
158039,0
158040,0
158041,0
158042,1
158043,0
158044,0
158045,0
158046,0
158047,0
158048,0
158049,0
158050,0
158051,0
158052,0
158053,0
158054,0
158055,0
158056,1
158057,0
158058,0
158059,0
158060,0
158061,0
158062,1
158063,0
158064,0
158065,1
158066,0
158067,0
158068,0
158069,1
158070,0
158071,1
158072,0
158073,0
158074,0
158075,0
158076,1
158077,1
158078,1
158079,0
158080,0
158081,0
158082,1
158083,0
158084,1
158085,1
158086,1
158087,1
158088,0
158089,1
158090,0
158091,0
158092,0
158093,0
158094,1
158095,1
158096,1
158097,0
158098,0
158099,1
158100,1
158101,0
158102,1
158103,1
158104,1
158105,1
158106,0
158107,0
158108,0
158109,1
158110,1
158111,1
158112,0
158113,1
158114,0
158115,0
158116,0
158117,1
158118,1
158119,1
158120,0
158121,1
158122,1
158123,0
158124,1
158125,1
158126,1
158127,0
158128,0
158129,0
158130,1
158131,1
158132,0
158133,1
158134,0
158135,1
158136,0
158137,0
158138,0
158139,1
158140,0
158141,1
158142,0
158143,0
158144,0
158145,0
158146,1
158147,0
158148,0
158149,0
158150,0
158151,0
158152,1
158153,0
158154,1
158155,0
158156,0
158157,1
158158,0
158159,0
158160,1
158161,0
158162,1
158163,0
158164,0
158165,0
158166,0
158167,0
158168,0
158169,1
158170,1
158171,1
158172,0
158173,0
158174,1
158175,1
158176,0
158177,1
158178,1
158179,0
158180,1
158181,1
158182,1
158183,1
158184,0
158185,1
158186,0
158187,1
158188,0
158189,0
158190,0
158191,1
158192,0
158193,1
158194,0
158195,0
158196,0
158197,0
158198,0
158199,1
158200,1
158201,1
158202,0
158203,0
158204,0
158205,0
158206,0
158207,1
158208,0
158209,0
158210,0
158211,1
158212,0
158213,0
158214,0
158215,0
158216,0
158217,0
158218,1
158219,0
158220,0
158221,0
158222,0
158223,0
158224,0
158225,0
158226,0
158227,0
158228,0
158229,0
158230,0
158231,1
158232,0
158233,0
158234,0
158235,0
158236,1
158237,0
158238,0
158239,0
158240,0
158241,0
158242,0
158243,1
158244,1
158245,0
158246,1
158247,0
158248,0
158249,0
158250,0
158251,0
158252,0
158253,0
158254,0
158255,1
158256,0
158257,1
158258,0
158259,0
158260,1
158261,0
158262,0
158263,0
158264,0
158265,0
158266,1
158267,1
158268,1
158269,1
158270,1
158271,1
158272,0
158273,0
158274,0
158275,1
158276,0
158277,1
158278,1
158279,1
158280,1
158281,1
158282,0
158283,0
158284,1
158285,0
158286,1
158287,1
158288,0
158289,1
158290,1
158291,0
158292,0
158293,0
158294,1
158295,0
158296,0
158297,0
158298,0
158299,1
158300,1
158301,1
158302,1
158303,0
158304,0
158305,1
158306,0
158307,0
158308,0
158309,0
158310,1
158311,0
158312,1
158313,1
158314,0
158315,0
158316,0
158317,0
158318,1
158319,1
158320,0
158321,0
158322,0
158323,0
158324,0
158325,1
158326,1
158327,1
158328,0
158329,0
158330,0
158331,0
158332,0
158333,0
158334,0
158335,0
158336,1
158337,0
158338,0
158339,1
158340,0
158341,0
158342,0
158343,1
158344,0
158345,0
158346,0
158347,0
158348,0
158349,0
158350,0
158351,1
158352,0
158353,0
158354,1
158355,0
158356,1
158357,0
158358,0
158359,0
158360,1
158361,1
158362,1
158363,0
158364,0
158365,0
158366,0
158367,0
158368,1
158369,0
158370,1
158371,0
158372,0
158373,0
158374,0
158375,0
158376,0
158377,1
158378,0
158379,0
158380,1
158381,1
158382,1
158383,0
158384,1
158385,0
158386,0
158387,1
158388,0
158389,1
158390,0
158391,1
158392,0
158393,0
158394,1
158395,0
158396,1
158397,0
158398,0
158399,1
158400,0
158401,1
158402,0
158403,0
158404,0
158405,1
158406,1
158407,0
158408,1
158409,0
158410,0
158411,0
158412,0
158413,0
158414,0
158415,0
158416,0
158417,1
158418,0
158419,0
158420,0
158421,0
158422,0
158423,0
158424,0
158425,0
158426,0
158427,0
158428,1
158429,0
158430,1
158431,0
158432,0
158433,1
158434,0
158435,0
158436,1
158437,0
158438,1
158439,0
158440,0
158441,1
158442,1
158443,0
158444,1
158445,0
158446,1
158447,0
158448,1
158449,0
158450,1
158451,0
158452,1
158453,0
158454,0
158455,1
158456,1
158457,1
158458,1
158459,0
158460,0
158461,1
158462,1
158463,1
158464,0
158465,0
158466,1
158467,0
158468,1
158469,1
158470,1
158471,1
158472,1
158473,0
158474,1
158475,0
158476,0
158477,0
158478,0
158479,1
158480,0
158481,1
158482,1
158483,1
158484,0
158485,0
158486,1
158487,1
158488,1
158489,0
158490,0
158491,1
158492,0
158493,1
158494,0
158495,0
158496,0
158497,0
158498,1
158499,0
158500,0
158501,1
158502,0
158503,0
158504,0
158505,0
158506,0
158507,1
158508,0
158509,0
158510,1
158511,1
158512,1
158513,1
158514,1
158515,1
158516,1
158517,0
158518,0
158519,0
158520,0
158521,0
158522,1
158523,0
158524,1
158525,0
158526,1
158527,1
158528,0
158529,1
158530,0
158531,1
158532,0
158533,0
158534,0
158535,0
158536,1
158537,0
158538,1
158539,0
158540,0
158541,0
158542,1
158543,0
158544,0
158545,1
158546,0
158547,0
158548,0
158549,0
158550,0
158551,0
158552,0
158553,0
158554,1
158555,0
158556,0
158557,1
158558,1
158559,1
158560,1
158561,1
158562,0
158563,0
158564,1
158565,0
158566,1
158567,1
158568,0
158569,0
158570,1
158571,1
158572,0
158573,1
158574,0
158575,1
158576,0
158577,0
158578,0
158579,0
158580,0
158581,1
158582,1
158583,0
158584,0
158585,0
158586,1
158587,0
158588,0
158589,0
158590,0
158591,1
158592,1
158593,0
158594,0
158595,0
158596,1
158597,0
158598,0
158599,0
158600,0
158601,0
158602,0
158603,1
158604,0
158605,0
158606,1
158607,1
158608,1
158609,1
158610,0
158611,0
158612,0
158613,0
158614,0
158615,0
158616,0
158617,1
158618,0
158619,0
158620,1
158621,0
158622,0
158623,0
158624,1
158625,1
158626,0
158627,0
158628,0
158629,0
158630,0
158631,1
158632,1
158633,0
158634,0
158635,1
158636,0
158637,0
158638,0
158639,1
158640,0
158641,1
158642,0
158643,0
158644,0
158645,0
158646,0
158647,0
158648,0
158649,1
158650,0
158651,1
158652,0
158653,0
158654,0
158655,1
158656,0
158657,1
158658,0
158659,0
158660,1
158661,1
158662,0
158663,0
158664,1
158665,0
158666,0
158667,0
158668,0
158669,0
158670,1
158671,0
158672,0
158673,1
158674,1
158675,0
158676,0
158677,0
158678,0
158679,1
158680,0
158681,1
158682,1
158683,1
158684,0
158685,0
158686,0
158687,0
158688,0
158689,0
158690,0
158691,0
158692,1
158693,0
158694,1
158695,1
158696,0
158697,1
158698,0
158699,1
158700,0
158701,1
158702,1
158703,1
158704,1
158705,0
158706,0
158707,1
158708,1
158709,1
158710,0
158711,1
158712,0
158713,0
158714,1
158715,1
158716,0
158717,0
158718,0
158719,1
158720,0
158721,0
158722,0
158723,1
158724,1
158725,0
158726,0
158727,0
158728,0
158729,1
158730,0
158731,1
158732,1
158733,1
158734,1
158735,1
158736,0
158737,1
158738,0
158739,0
158740,1
158741,0
158742,1
158743,0
158744,0
158745,0
158746,0
158747,0
158748,1
158749,1
158750,0
158751,1
158752,0
158753,0
158754,0
158755,0
158756,0
158757,0
158758,1
158759,1
158760,1
158761,0
158762,0
158763,0
158764,0
158765,1
158766,1
158767,1
158768,1
158769,0
158770,0
158771,0
158772,0
158773,1
158774,1
158775,0
158776,1
158777,0
158778,0
158779,0
158780,0
158781,0
158782,0
158783,1
158784,0
158785,1
158786,0
158787,0
158788,0
158789,1
158790,1
158791,1
158792,0
158793,0
158794,1
158795,0
158796,1
158797,0
158798,0
158799,0
158800,0
158801,0
158802,0
158803,1
158804,0
158805,1
158806,0
158807,1
158808,1
158809,0
158810,1
158811,0
158812,0
158813,1
158814,0
158815,1
158816,1
158817,1
158818,1
158819,0
158820,0
158821,1
158822,1
158823,0
158824,0
158825,0
158826,0
158827,0
158828,0
158829,1
158830,0
158831,1
158832,1
158833,0
158834,1
158835,0
158836,1
158837,1
158838,1
158839,1
158840,1
158841,1
158842,1
158843,0
158844,0
158845,1
158846,0
158847,0
158848,1
158849,1
158850,0
158851,0
158852,1
158853,0
158854,0
158855,1
158856,1
158857,0
158858,0
158859,1
158860,0
158861,1
158862,1
158863,0
158864,1
158865,0
158866,0
158867,1
158868,0
158869,1
158870,0
158871,0
158872,1
158873,0
158874,0
158875,0
158876,0
158877,1
158878,0
158879,1
158880,0
158881,1
158882,0
158883,1
158884,1
158885,0
158886,0
158887,1
158888,1
158889,0
158890,0
158891,1
158892,0
158893,1
158894,0
158895,0
158896,0
158897,0
158898,0
158899,0
158900,1
158901,1
158902,0
158903,0
158904,0
158905,0
158906,1
158907,0
158908,0
158909,1
158910,0
158911,0
158912,0
158913,0
158914,0
158915,0
158916,0
158917,0
158918,0
158919,0
158920,1
158921,0
158922,0
158923,0
158924,0
158925,0
158926,1
158927,0
158928,0
158929,0
158930,0
158931,0
158932,0
158933,0
158934,0
158935,0
158936,0
158937,1
158938,0
158939,0
158940,0
158941,0
158942,0
158943,0
158944,0
158945,0
158946,0
158947,0
158948,0
158949,0
158950,0
158951,0
158952,0
158953,0
158954,1
158955,0
158956,0
158957,1
158958,1
158959,0
158960,0
158961,1
158962,1
158963,0
158964,1
158965,0
158966,0
158967,0
158968,1
158969,0
158970,0
158971,1
158972,0
158973,1
158974,0
158975,1
158976,1
158977,0
158978,1
158979,1
158980,0
158981,1
158982,0
158983,1
158984,0
158985,0
158986,0
158987,0
158988,1
158989,0
158990,0
158991,0
158992,1
158993,0
158994,0
158995,0
158996,0
158997,1
158998,0
158999,1
159000,1
159001,0
159002,0
159003,0
159004,0
159005,1
159006,0
159007,0
159008,1
159009,0
159010,0
159011,1
159012,1
159013,1
159014,0
159015,0
159016,1
159017,0
159018,0
159019,1
159020,0
159021,0
159022,0
159023,0
159024,0
159025,1
159026,0
159027,0
159028,0
159029,1
159030,0
159031,0
159032,0
159033,0
159034,0
159035,0
159036,1
159037,1
159038,0
159039,0
159040,0
159041,1
159042,0
159043,1
159044,1
159045,1
159046,1
159047,1
159048,1
159049,1
159050,1
159051,0
159052,0
159053,0
159054,0
159055,1
159056,1
159057,1
159058,0
159059,0
159060,0
159061,0
159062,1
159063,0
159064,0
159065,0
159066,0
159067,0
159068,0
159069,0
159070,1
159071,0
159072,1
159073,0
159074,0
159075,1
159076,0
159077,0
159078,1
159079,1
159080,0
159081,0
159082,1
159083,0
159084,0
159085,0
159086,0
159087,0
159088,0
159089,0
159090,0
159091,0
159092,0
159093,0
159094,1
159095,0
159096,0
159097,1
159098,1
159099,0
159100,0
159101,0
159102,0
159103,1
159104,0
159105,0
159106,0
159107,1
159108,0
159109,1
159110,0
159111,1
159112,1
159113,1
159114,0
159115,1
159116,0
159117,0
159118,1
159119,1
159120,0
159121,0
159122,0
159123,0
159124,0
159125,0
159126,0
159127,0
159128,0
159129,1
159130,0
159131,1
159132,0
159133,0
159134,0
159135,1
159136,0
159137,0
159138,0
159139,0
159140,1
159141,0
159142,0
159143,1
159144,0
159145,1
159146,0
159147,0
159148,0
159149,0
159150,0
159151,0
159152,1
159153,0
159154,1
159155,1
159156,1
159157,0
159158,0
159159,0
159160,0
159161,0
159162,0
159163,0
159164,0
159165,0
159166,0
159167,0
159168,1
159169,0
159170,0
159171,0
159172,0
159173,1
159174,1
159175,0
159176,1
159177,0
159178,1
159179,0
159180,1
159181,1
159182,1
159183,0
159184,0
159185,0
159186,0
159187,1
159188,0
159189,0
159190,1
159191,0
159192,0
159193,0
159194,1
159195,0
159196,1
159197,0
159198,1
159199,0
159200,0
159201,1
159202,0
159203,0
159204,0
159205,0
159206,1
159207,0
159208,1
159209,1
159210,0
159211,1
159212,0
159213,0
159214,0
159215,0
159216,0
159217,0
159218,1
159219,0
159220,0
159221,0
159222,0
159223,1
159224,0
159225,1
159226,0
159227,0
159228,0
159229,0
159230,0
159231,0
159232,1
159233,1
159234,0
159235,0
159236,0
159237,1
159238,1
159239,0
159240,1
159241,0
159242,0
159243,0
159244,0
159245,1
159246,0
159247,0
159248,0
159249,1
159250,0
159251,1
159252,0
159253,0
159254,1
159255,1
159256,1
159257,0
159258,0
159259,0
159260,0
159261,0
159262,0
159263,0
159264,1
159265,1
159266,0
159267,1
159268,0
159269,0
159270,1
159271,0
159272,0
159273,0
159274,0
159275,0
159276,1
159277,1
159278,0
159279,0
159280,0
159281,0
159282,0
159283,0
159284,0
159285,0
159286,1
159287,0
159288,0
159289,1
159290,1
159291,1
159292,0
159293,0
159294,1
159295,0
159296,0
159297,1
159298,1
159299,0
159300,0
159301,0
159302,0
159303,0
159304,0
159305,1
159306,0
159307,0
159308,1
159309,0
159310,1
159311,1
159312,1
159313,1
159314,0
159315,1
159316,1
159317,0
159318,1
159319,1
159320,1
159321,1
159322,0
159323,1
159324,1
159325,0
159326,1
159327,0
159328,0
159329,0
159330,0
159331,1
159332,0
159333,0
159334,1
159335,1
159336,0
159337,0
159338,0
159339,1
159340,0
159341,0
159342,0
159343,0
159344,0
159345,1
159346,0
159347,0
159348,0
159349,0
159350,0
159351,1
159352,1
159353,0
159354,0
159355,0
159356,0
159357,1
159358,1
159359,1
159360,0
159361,0
159362,1
159363,1
159364,1
159365,1
159366,0
159367,1
159368,1
159369,0
159370,0
159371,1
159372,0
159373,1
159374,0
159375,0
159376,1
159377,0
159378,0
159379,0
159380,1
159381,0
159382,0
159383,1
159384,0
159385,1
159386,0
159387,0
159388,1
159389,0
159390,0
159391,0
159392,1
159393,0
159394,1
159395,0
159396,0
159397,1
159398,0
159399,0
159400,1
159401,0
159402,1
159403,0
159404,1
159405,0
159406,0
159407,1
159408,0
159409,0
159410,1
159411,1
159412,0
159413,0
159414,0
159415,0
159416,1
159417,1
159418,0
159419,0
159420,0
159421,1
159422,1
159423,1
159424,0
159425,1
159426,0
159427,0
159428,0
159429,0
159430,0
159431,0
159432,0
159433,1
159434,0
159435,0
159436,0
159437,0
159438,0
159439,0
159440,1
159441,0
159442,0
159443,0
159444,0
159445,0
159446,0
159447,1
159448,1
159449,0
159450,0
159451,0
159452,0
159453,0
159454,0
159455,0
159456,0
159457,1
159458,0
159459,0
159460,1
159461,1
159462,1
159463,1
159464,0
159465,0
159466,1
159467,1
159468,0
159469,1
159470,0
159471,0
159472,0
159473,0
159474,0
159475,0
159476,0
159477,1
159478,0
159479,0
159480,0
159481,0
159482,0
159483,0
159484,1
159485,0
159486,0
159487,1
159488,0
159489,0
159490,0
159491,0
159492,0
159493,0
159494,0
159495,0
159496,1
159497,0
159498,1
159499,0
159500,0
159501,1
159502,0
159503,0
159504,0
159505,0
159506,0
159507,0
159508,1
159509,1
159510,1
159511,0
159512,1
159513,1
159514,0
159515,1
159516,0
159517,0
159518,1
159519,1
159520,0
159521,1
159522,0
159523,0
159524,0
159525,0
159526,0
159527,0
159528,0
159529,1
159530,1
159531,0
159532,0
159533,0
159534,1
159535,0
159536,1
159537,0
159538,0
159539,0
159540,0
159541,1
159542,0
159543,0
159544,0
159545,0
159546,1
159547,1
159548,0
159549,0
159550,0
159551,0
159552,1
159553,0
159554,0
159555,0
159556,0
159557,0
159558,1
159559,1
159560,1
159561,1
159562,1
159563,0
159564,1
159565,1
159566,1
159567,0
159568,0
159569,0
159570,0
159571,1
159572,1
159573,0
159574,0
159575,1
159576,0
159577,1
159578,0
159579,1
159580,1
159581,1
159582,1
159583,1
159584,0
159585,1
159586,0
159587,0
159588,0
159589,0
159590,1
159591,0
159592,0
159593,0
159594,0
159595,0
159596,1
159597,0
159598,1
159599,1
159600,0
159601,0
159602,1
159603,1
159604,0
159605,0
159606,1
159607,0
159608,0
159609,1
159610,1
159611,1
159612,0
159613,0
159614,0
159615,1
159616,1
159617,0
159618,1
159619,0
159620,1
159621,1
159622,0
159623,0
159624,0
159625,0
159626,0
159627,1
159628,1
159629,0
159630,1
159631,0
159632,1
159633,0
159634,1
159635,0
159636,1
159637,0
159638,0
159639,0
159640,0
159641,0
159642,0
159643,1
159644,1
159645,1
159646,0
159647,1
159648,1
159649,0
159650,0
159651,0
159652,0
159653,0
159654,1
159655,0
159656,0
159657,0
159658,1
159659,1
159660,0
159661,0
159662,0
159663,0
159664,1
159665,1
159666,0
159667,1
159668,0
159669,0
159670,1
159671,1
159672,0
159673,1
159674,0
159675,0
159676,0
159677,0
159678,0
159679,0
159680,0
159681,0
159682,0
159683,0
159684,1
159685,1
159686,0
159687,0
159688,1
159689,0
159690,0
159691,0
159692,1
159693,0
159694,1
159695,1
159696,1
159697,0
159698,0
159699,1
159700,1
159701,0
159702,0
159703,1
159704,1
159705,0
159706,1
159707,1
159708,0
159709,0
159710,0
159711,0
159712,1
159713,0
159714,0
159715,1
159716,0
159717,1
159718,1
159719,1
159720,0
159721,0
159722,1
159723,0
159724,0
159725,1
159726,1
159727,1
159728,0
159729,1
159730,0
159731,0
159732,0
159733,1
159734,0
159735,1
159736,0
159737,1
159738,0
159739,0
159740,1
159741,0
159742,0
159743,0
159744,1
159745,0
159746,0
159747,1
159748,0
159749,1
159750,0
159751,1
159752,1
159753,0
159754,0
159755,0
159756,1
159757,0
159758,1
159759,0
159760,0
159761,1
159762,0
159763,1
159764,0
159765,0
159766,1
159767,0
159768,0
159769,1
159770,0
159771,0
159772,0
159773,1
159774,0
159775,1
159776,0
159777,1
159778,0
159779,1
159780,0
159781,0
159782,0
159783,1
159784,1
159785,0
159786,0
159787,0
159788,0
159789,1
159790,0
159791,0
159792,0
159793,1
159794,0
159795,0
159796,1
159797,0
159798,0
159799,1
159800,0
159801,0
159802,1
159803,0
159804,1
159805,1
159806,0
159807,1
159808,1
159809,0
159810,1
159811,0
159812,0
159813,0
159814,1
159815,0
159816,0
159817,0
159818,0
159819,0
159820,0
159821,1
159822,1
159823,1
159824,1
159825,0
159826,0
159827,0
159828,0
159829,0
159830,0
159831,0
159832,0
159833,0
159834,0
159835,1
159836,0
159837,0
159838,0
159839,0
159840,0
159841,1
159842,1
159843,0
159844,0
159845,0
159846,1
159847,0
159848,0
159849,1
159850,0
159851,0
159852,0
159853,1
159854,1
159855,0
159856,0
159857,1
159858,0
159859,0
159860,0
159861,1
159862,1
159863,1
159864,1
159865,1
159866,1
159867,0
159868,0
159869,0
159870,0
159871,1
159872,1
159873,1
159874,0
159875,1
159876,0
159877,1
159878,0
159879,1
159880,1
159881,0
159882,1
159883,0
159884,0
159885,1
159886,1
159887,1
159888,1
159889,1
159890,0
159891,0
159892,0
159893,0
159894,1
159895,1
159896,0
159897,1
159898,0
159899,1
159900,1
159901,0
159902,0
159903,0
159904,1
159905,0
159906,0
159907,0
159908,0
159909,1
159910,0
159911,1
159912,0
159913,0
159914,0
159915,0
159916,1
159917,0
159918,0
159919,1
159920,1
159921,0
159922,0
159923,0
159924,0
159925,0
159926,1
159927,0
159928,1
159929,1
159930,1
159931,0
159932,0
159933,1
159934,0
159935,0
159936,0
159937,1
159938,0
159939,0
159940,1
159941,1
159942,1
159943,0
159944,1
159945,1
159946,0
159947,1
159948,1
159949,0
159950,0
159951,1
159952,1
159953,1
159954,1
159955,0
159956,0
159957,0
159958,0
159959,1
159960,0
159961,1
159962,0
159963,0
159964,1
159965,0
159966,1
159967,0
159968,0
159969,0
159970,0
159971,1
159972,0
159973,0
159974,0
159975,1
159976,0
159977,0
159978,0
159979,0
159980,0
159981,0
159982,0
159983,0
159984,0
159985,1
159986,0
159987,1
159988,0
159989,0
159990,1
159991,0
159992,0
159993,0
159994,0
159995,0
159996,0
159997,0
159998,0
159999,0
160000,1
160001,1
160002,1
160003,1
160004,0
160005,0
160006,0
160007,0
160008,0
160009,0
160010,0
160011,0
160012,0
160013,0
160014,0
160015,1
160016,0
160017,0
160018,0
160019,1
160020,0
160021,0
160022,0
160023,1
160024,1
160025,0
160026,0
160027,1
160028,0
160029,0
160030,0
160031,0
160032,1
160033,0
160034,1
160035,1
160036,0
160037,0
160038,0
160039,0
160040,0
160041,1
160042,0
160043,1
160044,0
160045,0
160046,0
160047,0
160048,1
160049,0
160050,0
160051,1
160052,0
160053,0
160054,1
160055,0
160056,0
160057,0
160058,0
160059,1
160060,1
160061,1
160062,1
160063,1
160064,1
160065,0
160066,0
160067,0
160068,0
160069,0
160070,1
160071,1
160072,1
160073,0
160074,0
160075,1
160076,1
160077,0
160078,0
160079,1
160080,1
160081,1
160082,0
160083,1
160084,1
160085,0
160086,1
160087,1
160088,0
160089,1
160090,1
160091,1
160092,1
160093,1
160094,0
160095,1
160096,0
160097,0
160098,0
160099,0
160100,1
160101,0
160102,0
160103,1
160104,1
160105,0
160106,0
160107,0
160108,1
160109,1
160110,1
160111,0
160112,0
160113,0
160114,0
160115,0
160116,1
160117,0
160118,0
160119,0
160120,1
160121,1
160122,0
160123,1
160124,0
160125,1
160126,1
160127,0
160128,0
160129,0
160130,0
160131,0
160132,0
160133,0
160134,0
160135,0
160136,0
160137,1
160138,0
160139,0
160140,0
160141,1
160142,0
160143,0
160144,1
160145,0
160146,0
160147,1
160148,0
160149,0
160150,1
160151,1
160152,1
160153,0
160154,0
160155,0
160156,1
160157,0
160158,0
160159,0
160160,0
160161,1
160162,1
160163,0
160164,1
160165,0
160166,0
160167,0
160168,0
160169,1
160170,1
160171,0
160172,0
160173,0
160174,1
160175,1
160176,0
160177,0
160178,1
160179,0
160180,0
160181,0
160182,1
160183,1
160184,1
160185,0
160186,0
160187,0
160188,0
160189,0
160190,1
160191,0
160192,0
160193,1
160194,0
160195,1
160196,0
160197,0
160198,1
160199,0
160200,1
160201,0
160202,1
160203,0
160204,0
160205,0
160206,1
160207,1
160208,1
160209,0
160210,0
160211,1
160212,0
160213,0
160214,0
160215,0
160216,0
160217,0
160218,0
160219,0
160220,1
160221,0
160222,0
160223,0
160224,1
160225,0
160226,0
160227,0
160228,0
160229,0
160230,1
160231,1
160232,0
160233,0
160234,0
160235,0
160236,0
160237,0
160238,1
160239,0
160240,0
160241,0
160242,1
160243,0
160244,0
160245,0
160246,1
160247,0
160248,0
160249,1
160250,0
160251,0
160252,0
160253,1
160254,0
160255,0
160256,0
160257,0
160258,1
160259,0
160260,0
160261,0
160262,0
160263,1
160264,0
160265,0
160266,0
160267,0
160268,0
160269,1
160270,1
160271,0
160272,0
160273,0
160274,0
160275,1
160276,0
160277,1
160278,1
160279,1
160280,1
160281,0
160282,1
160283,0
160284,1
160285,0
160286,0
160287,0
160288,0
160289,0
160290,1
160291,0
160292,0
160293,1
160294,1
160295,0
160296,1
160297,0
160298,1
160299,0
160300,1
160301,1
160302,0
160303,1
160304,0
160305,1
160306,0
160307,1
160308,0
160309,1
160310,1
160311,1
160312,0
160313,0
160314,1
160315,0
160316,0
160317,0
160318,0
160319,0
160320,1
160321,0
160322,0
160323,0
160324,0
160325,0
160326,1
160327,1
160328,1
160329,0
160330,1
160331,1
160332,0
160333,0
160334,1
160335,1
160336,0
160337,0
160338,0
160339,0
160340,0
160341,0
160342,0
160343,1
160344,0
160345,0
160346,1
160347,0
160348,1
160349,0
160350,0
160351,0
160352,1
160353,0
160354,0
160355,0
160356,1
160357,0
160358,0
160359,1
160360,1
160361,0
160362,1
160363,0
160364,0
160365,1
160366,0
160367,0
160368,0
160369,1
160370,0
160371,0
160372,0
160373,0
160374,0
160375,1
160376,0
160377,0
160378,1
160379,0
160380,1
160381,0
160382,0
160383,0
160384,0
160385,1
160386,0
160387,1
160388,1
160389,0
160390,0
160391,0
160392,1
160393,0
160394,0
160395,0
160396,0
160397,0
160398,0
160399,0
160400,1
160401,0
160402,0
160403,0
160404,0
160405,0
160406,1
160407,1
160408,0
160409,0
160410,1
160411,0
160412,0
160413,0
160414,0
160415,1
160416,0
160417,0
160418,0
160419,0
160420,0
160421,0
160422,0
160423,0
160424,0
160425,0
160426,0
160427,1
160428,0
160429,1
160430,0
160431,0
160432,1
160433,0
160434,0
160435,0
160436,0
160437,0
160438,0
160439,1
160440,0
160441,0
160442,0
160443,0
160444,0
160445,0
160446,0
160447,0
160448,1
160449,0
160450,0
160451,1
160452,0
160453,0
160454,0
160455,0
160456,0
160457,0
160458,1
160459,0
160460,0
160461,0
160462,0
160463,0
160464,0
160465,1
160466,0
160467,0
160468,1
160469,0
160470,1
160471,0
160472,1
160473,0
160474,0
160475,1
160476,1
160477,1
160478,0
160479,0
160480,0
160481,0
160482,1
160483,0
160484,0
160485,0
160486,1
160487,0
160488,1
160489,1
160490,0
160491,0
160492,0
160493,0
160494,1
160495,0
160496,0
160497,0
160498,0
160499,1
160500,0
160501,1
160502,0
160503,1
160504,0
160505,1
160506,1
160507,0
160508,0
160509,1
160510,0
160511,0
160512,0
160513,0
160514,0
160515,0
160516,0
160517,0
160518,0
160519,0
160520,0
160521,0
160522,0
160523,0
160524,0
160525,0
160526,0
160527,0
160528,0
160529,1
160530,1
160531,1
160532,0
160533,0
160534,0
160535,0
160536,0
160537,0
160538,1
160539,0
160540,1
160541,0
160542,0
160543,0
160544,1
160545,0
160546,0
160547,1
160548,0
160549,0
160550,0
160551,1
160552,1
160553,1
160554,0
160555,0
160556,0
160557,0
160558,1
160559,0
160560,0
160561,0
160562,1
160563,1
160564,0
160565,0
160566,0
160567,0
160568,0
160569,1
160570,0
160571,1
160572,0
160573,1
160574,0
160575,0
160576,1
160577,1
160578,1
160579,1
160580,0
160581,0
160582,0
160583,1
160584,1
160585,1
160586,0
160587,0
160588,1
160589,1
160590,1
160591,0
160592,1
160593,0
